Income,Recency,MntWines,MntFruits,MntMeatProducts,MntFishProducts,MntSweetProducts,MntGoldProds,NumDealsPurchases,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,NumWebVisitsMonth,Complain,Response,Age,Cust_Since(yrs),Num_Childrns,AcceptedCmp,Total_amt_spend,KM_Clusters
18690,77,6,1,7,23,4,19,1,1,1,2,8,0,0,65,12,0,0,60,0
45068,25,14,0,3,0,0,3,1,1,0,2,7,0,0,50,11,1,2,20,0
21063,34,1,10,11,19,3,15,2,2,0,3,6,0,0,37,11,1,2,59,0
29187,43,26,0,6,0,0,2,1,1,0,3,8,0,0,56,11,1,2,34,0
54690,76,111,16,37,7,9,18,3,3,1,5,3,0,0,53,11,2,0,198,0
59304,81,418,61,428,80,51,10,3,7,8,10,5,0,0,60,11,1,2,1048,1
59247,87,327,9,122,19,14,83,5,5,2,9,6,0,0,62,11,2,0,574,2
66731,33,371,159,194,58,106,141,4,4,3,6,3,0,0,54,12,1,2,1029,1
77353,38,275,59,107,69,101,59,2,6,4,8,4,0,0,44,11,1,2,670,1
26751,26,1,1,5,0,3,1,1,1,0,2,8,0,0,50,10,2,0,11,0
81300,17,1004,12,145,32,12,36,3,10,3,5,5,0,1,61,12,1,2,1241,2
70337,75,187,81,149,25,43,91,1,2,2,12,1,0,0,45,10,0,0,576,1
36145,13,56,4,76,17,1,18,4,4,1,3,9,0,1,39,11,1,2,172,0
65295,19,365,32,117,34,110,6,1,3,3,13,2,0,0,44,11,0,0,664,1
68118,51,595,23,123,10,23,154,2,8,9,4,6,0,0,61,11,1,2,928,2
68743,81,1132,134,384,175,134,115,1,11,5,13,7,0,0,57,12,0,0,2074,1
41039,32,34,11,137,179,61,45,1,8,1,5,8,0,0,42,11,0,0,467,2
38946,84,116,6,82,6,6,41,2,3,1,6,5,0,0,69,11,1,2,257,0
65777,87,565,32,435,28,32,54,1,2,8,6,1,0,0,57,11,0,0,1146,1
66476,99,372,18,126,47,48,78,2,5,2,11,4,0,0,48,11,1,2,689,2
86857,96,899,102,838,133,102,40,1,5,6,10,2,0,1,52,12,0,4,2114,1
160803,21,55,16,1622,17,3,4,15,0,28,1,0,0,0,42,12,0,0,1717,1
77845,40,760,40,480,0,40,26,1,3,5,12,1,0,0,35,10,0,0,1346,1
69476,3,260,86,559,63,9,67,1,4,6,4,2,0,0,55,11,0,0,1044,1
50611,98,459,0,24,6,0,4,6,4,5,7,6,0,1,64,12,1,2,493,2
61209,73,466,0,224,119,49,99,1,5,3,4,2,0,0,54,11,0,0,957,1
42315,90,67,15,80,17,11,80,3,1,4,4,3,0,0,66,11,1,2,270,0
13084,29,2,0,7,3,7,10,1,1,0,3,6,0,0,72,11,0,0,29,0
47570,3,67,1,20,0,2,31,3,2,2,2,7,0,1,75,11,2,4,121,0
61923,94,92,4,18,3,3,6,1,2,1,4,3,0,0,63,11,2,0,126,0
34824,65,4,2,11,2,0,4,1,1,0,2,6,0,0,29,10,0,0,23,0
26518,33,20,1,28,3,3,2,3,2,0,3,8,0,1,75,11,2,4,57,0
45938,46,273,11,178,62,83,29,2,8,4,6,6,0,0,63,11,0,0,636,2
78468,29,434,22,388,104,22,34,1,10,7,10,4,0,0,64,10,0,0,1004,1
78901,99,321,11,309,33,26,34,3,9,3,5,4,0,0,51,11,1,2,734,2
71427,26,212,123,177,15,64,23,2,8,2,8,4,0,0,46,10,2,0,614,2
71022,30,909,12,278,0,12,242,3,5,2,11,8,0,0,46,10,1,2,1453,2
90247,27,1184,32,352,21,16,16,1,3,4,7,1,0,1,36,10,0,4,1621,1
41335,24,112,19,21,16,14,5,3,4,1,4,7,0,0,56,11,1,2,187,0
35682,34,23,0,8,6,2,18,1,1,1,3,2,0,0,54,10,1,2,57,0
43185,88,537,6,42,16,6,30,2,9,3,6,8,0,0,73,11,1,2,637,2
66375,96,712,0,45,0,0,191,3,2,4,5,7,0,0,76,11,1,2,948,2
25252,26,1,3,4,2,2,6,1,1,0,2,8,0,0,38,11,1,2,18,0
55250,49,664,58,83,32,0,66,4,7,5,10,5,0,0,59,12,1,2,903,2
33249,11,6,10,21,19,14,42,2,2,1,3,6,0,0,49,11,1,2,112,0
58398,44,299,5,201,21,21,49,3,5,4,8,4,0,0,71,11,0,0,596,2
50272,75,99,13,66,43,8,4,3,4,1,5,7,0,0,42,11,1,2,233,0
76618,64,749,40,294,121,160,147,1,3,2,5,1,0,0,49,12,0,0,1511,1
87305,19,345,25,501,63,138,80,1,5,3,8,2,0,1,64,12,0,4,1152,1
25851,45,9,4,18,7,5,5,2,2,0,3,7,0,0,46,11,1,2,48,0
58710,77,440,81,368,0,122,174,6,11,5,9,6,0,0,54,11,1,2,1185,2
45160,9,8,2,5,3,0,3,1,1,0,2,7,0,0,66,10,2,0,21,0
74806,1,670,9,249,0,28,9,2,5,4,5,4,0,0,59,12,1,2,965,2
59111,90,524,0,134,28,28,155,1,11,1,8,7,0,0,70,11,0,0,869,2
18988,43,6,0,6,2,1,1,2,1,0,3,7,0,0,40,10,1,2,16,0
72190,79,597,166,597,172,166,249,1,5,6,4,3,0,0,59,11,0,0,1947,1
7500,19,7,0,12,13,7,32,5,4,1,2,9,0,1,48,12,1,2,71,0
80395,62,445,25,706,80,76,48,1,6,5,12,2,0,0,69,11,0,0,1380,1
75012,41,294,142,218,164,58,151,1,3,8,11,1,0,0,48,10,0,0,1027,1
56962,60,292,3,77,10,3,26,7,6,3,5,7,0,0,59,11,3,0,411,2
89891,17,412,22,132,59,28,183,1,11,6,8,4,0,0,33,11,0,0,836,1
35946,24,8,0,3,0,0,0,1,0,0,3,5,0,0,75,11,2,0,11,0
53593,60,349,4,78,6,0,43,8,7,2,6,8,0,0,71,12,2,0,480,2
45072,74,144,2,99,7,2,30,5,6,1,4,8,0,0,76,11,3,0,284,0
89694,22,1126,28,211,37,28,42,3,4,3,4,5,0,0,51,11,2,0,1472,2
72025,46,967,0,617,43,50,0,1,4,8,13,2,0,1,75,10,0,4,1677,1
67432,69,432,79,341,177,136,170,2,8,5,4,4,0,0,51,11,1,2,1335,1
70545,29,138,39,63,55,18,21,1,4,1,7,2,0,0,72,10,1,2,334,0
17487,37,0,0,1,7,4,6,1,1,0,2,7,0,0,35,11,1,2,18,0
62882,26,509,133,497,78,24,97,2,7,5,6,4,0,0,55,12,1,2,1338,1
64108,8,948,10,86,13,21,21,4,6,9,11,5,0,0,71,11,1,2,1099,2
34941,26,39,2,25,4,3,24,2,3,0,3,8,0,0,68,11,2,0,97,0
48767,79,28,1,21,3,0,10,3,2,1,3,5,0,0,74,10,3,0,63,0
38702,71,13,11,24,13,8,40,2,3,0,4,6,0,0,46,11,1,2,109,0
82224,83,307,26,360,138,31,40,1,6,9,5,3,0,0,60,10,0,0,902,1
83844,57,901,31,345,75,31,191,1,4,4,11,1,0,0,72,11,0,0,1574,1
17003,37,2,5,12,4,8,7,3,2,0,4,5,0,0,49,11,1,2,38,0
71163,30,283,17,372,138,106,44,1,3,8,12,1,0,0,29,10,0,0,960,1
33697,34,4,3,7,0,3,11,1,1,0,2,7,0,0,54,11,1,2,28,0
63564,0,769,80,252,15,34,65,1,10,10,7,6,0,1,70,10,0,4,1215,1
83443,89,518,42,742,55,56,84,1,6,10,5,2,0,0,52,11,0,0,1497,1
51518,92,350,8,66,17,4,4,2,3,2,10,3,0,0,66,11,1,2,449,2
80952,20,778,178,689,41,27,44,1,8,5,11,8,0,1,55,11,0,4,1757,1
75507,56,709,93,374,104,80,80,1,8,6,6,3,0,0,45,10,0,0,1440,1
63855,28,359,35,314,93,116,89,1,7,3,13,4,0,0,46,11,0,0,1006,1
62220,55,799,12,375,16,12,12,5,7,6,5,6,0,1,52,12,1,2,1226,2
58512,25,895,10,101,13,0,152,5,3,4,8,8,0,0,60,11,1,2,1171,2
40662,0,40,2,23,0,4,23,2,2,1,3,4,0,0,45,11,1,2,92,0
38829,86,76,0,7,0,0,16,1,3,2,2,5,0,0,65,10,1,2,99,0
35523,8,11,5,22,12,5,11,2,3,0,3,7,0,0,43,11,1,2,66,0
79146,33,245,16,223,21,43,16,2,8,1,8,6,0,0,57,10,2,0,564,2
78285,13,647,107,391,175,67,40,1,6,4,10,3,0,0,36,11,0,0,1427,1
31626,12,39,1,9,2,1,34,1,2,1,2,7,0,1,46,11,1,2,86,0
75127,92,203,35,305,46,17,227,1,2,11,5,1,0,0,72,10,0,0,833,1
48726,90,138,3,38,4,0,59,3,3,2,4,6,0,0,69,11,1,2,242,0
74985,8,587,51,898,247,0,86,1,3,6,7,2,0,0,47,12,0,0,1869,1
67430,6,595,97,291,127,133,121,1,11,5,12,6,0,0,37,12,0,0,1364,1
46891,91,43,12,23,29,15,61,1,2,1,4,4,0,0,59,11,1,2,183,0
62058,52,301,7,74,10,0,58,4,6,1,7,6,0,0,68,11,1,2,450,2
72063,3,180,32,348,76,32,90,2,5,2,12,2,0,0,45,11,1,2,758,1
78939,57,794,115,243,150,0,205,1,8,5,6,3,0,0,73,11,0,0,1507,1
42720,9,392,5,91,28,26,112,8,7,3,7,8,0,1,59,11,2,4,654,2
33622,22,39,1,22,3,4,12,3,2,0,4,7,0,0,52,11,2,0,81,0
6835,76,107,2,12,2,2,12,0,0,0,1,20,0,0,67,12,1,2,137,0
41452,86,13,0,3,0,0,0,1,1,0,2,7,0,0,71,11,2,0,16,0
40760,64,70,0,17,0,0,6,2,2,1,3,6,0,0,59,11,1,2,93,0
74250,90,680,11,392,75,0,0,1,2,11,4,1,0,0,66,10,0,0,1158,1
51124,79,26,1,11,0,1,4,2,1,0,3,3,0,0,69,11,2,0,43,0
72258,28,522,0,522,227,120,134,2,6,9,5,2,0,0,53,11,1,2,1525,1
71466,86,412,12,546,78,182,0,1,4,4,10,1,0,0,50,10,0,0,1230,1
36283,42,6,5,5,8,0,5,2,1,0,3,4,0,0,48,10,2,0,29,0
20587,39,2,3,6,4,1,9,1,1,1,2,7,0,0,54,10,1,2,25,0
30467,8,1,3,8,2,5,5,1,1,0,2,7,0,0,52,10,1,2,24,0
31590,40,6,2,15,6,6,3,1,1,0,3,8,0,0,52,11,1,2,38,0
20425,5,4,12,5,3,16,17,2,2,0,3,7,0,0,38,12,1,2,57,0
17144,96,18,2,19,0,2,6,5,3,0,4,7,0,0,64,10,2,0,47,0
42564,28,324,48,186,39,18,198,6,6,8,4,7,0,1,56,11,1,2,813,2
43783,22,327,9,125,25,4,139,6,7,1,8,7,0,0,46,10,1,2,629,2
40780,30,229,27,71,13,3,34,4,7,1,5,9,0,0,48,12,1,2,377,2
62847,45,521,168,706,80,76,61,1,3,6,4,2,0,0,79,11,0,0,1612,1
82017,58,184,23,446,30,23,23,1,5,4,7,2,0,1,67,12,0,4,729,1
16813,49,4,8,11,12,2,13,1,2,0,3,7,0,0,74,11,0,0,50,0
51267,37,183,2,64,7,2,12,4,3,3,5,4,0,0,46,11,2,0,270,0
46524,70,31,19,35,26,14,52,2,1,1,5,3,0,0,63,11,1,2,177,0
45183,33,219,3,60,12,9,12,1,4,1,7,7,0,0,62,11,0,0,315,0
70421,98,479,28,136,75,14,35,3,10,3,7,6,0,0,70,10,1,2,767,2
60161,17,584,44,212,46,8,177,3,11,4,8,8,0,0,59,12,1,2,1071,2
73926,54,627,91,597,159,91,15,1,6,5,12,3,0,0,51,11,0,0,1580,1
19329,39,24,1,16,12,2,5,3,4,0,3,8,0,0,56,11,1,2,60,0
61872,81,330,5,159,36,27,16,4,4,4,9,4,0,0,54,11,1,2,573,2
46984,71,19,1,10,2,1,8,1,1,0,3,5,0,0,68,11,2,0,41,0
34838,62,28,23,29,29,14,47,3,2,1,4,6,0,0,73,11,2,0,170,0
82716,8,606,148,228,15,148,22,1,6,8,13,2,0,0,80,11,0,0,1167,1
48192,76,1039,43,204,153,58,29,3,2,8,12,8,0,1,66,11,0,4,1526,1
49681,66,411,0,26,0,0,21,6,7,1,7,7,0,0,48,11,2,0,458,2
56850,83,34,1,19,2,7,0,1,1,1,3,2,0,0,53,10,1,2,63,0
55267,28,161,28,136,32,3,45,4,3,4,6,3,0,0,67,11,1,2,405,2
59666,87,623,53,178,23,17,133,7,3,2,8,8,0,0,52,11,2,0,1027,2
72504,43,604,26,470,123,161,94,2,5,9,6,2,0,0,52,11,1,2,1478,1
26872,0,3,10,8,3,16,32,1,1,1,2,6,0,0,43,11,0,0,72,0
21359,1,12,2,17,6,1,10,2,2,0,3,8,0,1,52,11,1,2,48,0
73170,1,184,174,256,50,30,32,1,5,4,6,2,0,0,49,10,0,0,726,1
52750,72,393,0,239,90,69,69,6,5,7,9,4,0,0,69,11,1,2,860,2
91820,72,410,73,747,76,161,30,0,5,5,12,1,0,0,38,11,0,0,1497,1
65968,12,376,9,83,19,4,4,2,5,4,7,3,0,0,54,10,1,2,495,2
30772,89,7,2,4,2,1,4,1,1,0,2,6,0,0,48,10,2,0,20,0
22507,67,68,0,226,51,157,68,3,10,2,4,9,0,0,70,12,0,0,570,2
65685,54,642,14,49,0,7,57,1,9,2,9,5,0,0,52,10,1,2,769,2
25804,34,8,7,9,13,6,12,2,2,0,3,8,0,0,46,11,1,2,55,0
76412,15,840,53,804,23,71,17,1,5,4,8,3,0,1,44,11,0,4,1808,1
22063,43,7,10,13,3,11,11,2,2,0,3,7,0,0,52,11,1,2,55,0
57091,0,464,5,64,7,0,37,1,7,3,7,5,0,1,63,10,0,4,577,2
78353,51,752,122,476,39,153,34,1,10,2,11,8,0,0,65,11,1,2,1576,1
93404,97,1279,15,287,20,0,15,3,3,4,7,5,0,0,70,11,3,0,1616,2
37859,75,22,1,8,2,1,2,2,1,0,3,8,0,0,62,11,3,0,36,0
80995,83,860,28,409,73,56,56,1,8,9,4,4,0,0,66,11,1,2,1482,1
16529,23,3,0,5,13,0,1,1,1,0,3,6,0,0,40,10,1,2,22,0
55412,65,10,5,28,11,1,8,1,2,0,3,5,0,0,48,11,2,0,63,0
48789,94,351,16,156,7,5,145,1,6,4,7,6,0,0,32,12,0,0,680,2
56575,42,421,5,90,0,16,10,3,7,3,7,5,0,0,57,11,2,0,542,2
25130,10,2,5,7,0,18,18,2,2,0,3,7,0,0,44,11,1,2,50,0
35441,94,25,1,9,2,1,1,2,1,0,3,8,0,0,57,11,2,0,39,0
71391,50,336,123,274,46,123,141,5,6,5,12,3,0,0,68,11,1,2,1043,1
49494,46,191,9,97,0,6,82,2,6,1,5,7,0,0,52,11,1,2,385,0
81702,98,563,50,774,28,31,187,1,7,7,12,3,0,0,44,12,0,0,1633,1
45889,42,31,0,6,0,1,8,1,1,0,3,6,0,0,44,11,1,2,46,0
56628,30,479,5,82,7,17,171,2,7,6,5,5,0,0,47,10,1,2,761,2
34026,11,18,6,15,12,8,17,3,2,1,3,5,0,0,74,11,2,0,76,0
40049,61,91,65,52,10,44,28,3,3,2,6,5,0,0,50,12,1,2,290,2
34176,12,5,7,24,19,14,20,4,3,0,4,6,0,0,36,10,1,2,89,0
19419,76,2,14,28,16,3,7,4,4,0,3,9,0,0,43,12,1,2,70,0
82504,2,362,50,431,134,35,54,1,3,6,7,1,0,0,64,11,0,0,1066,1
81205,43,724,74,929,97,55,130,1,5,6,7,2,0,1,54,10,0,4,2009,1
61618,27,605,91,399,0,45,205,2,3,6,8,3,0,0,33,12,0,0,1345,1
55284,60,547,7,140,0,7,63,3,7,5,8,5,0,0,68,12,1,2,764,2
49980,79,104,1,54,13,9,14,2,3,1,5,5,0,0,61,11,1,2,195,0
15072,96,8,2,15,0,10,18,4,3,1,3,5,0,0,44,11,2,0,53,0
49166,17,224,2,25,7,0,110,2,5,3,3,6,0,0,50,11,1,2,368,2
82347,38,556,54,845,202,133,63,1,7,7,10,3,0,0,67,12,0,0,1853,1
30843,43,24,0,2,0,0,9,2,1,1,2,5,0,0,58,10,2,0,35,0
46374,1,408,0,21,0,0,17,3,7,1,7,8,0,1,50,10,1,2,446,2
60474,25,265,199,303,234,9,170,7,10,2,12,7,0,0,45,11,1,2,1180,2
38576,2,34,0,7,0,0,0,1,1,0,3,7,0,0,51,10,1,2,41,0
55357,66,374,64,116,84,25,64,3,6,2,11,5,0,0,39,11,2,0,727,2
37758,49,27,2,10,0,0,1,2,1,0,3,8,0,0,58,12,2,0,40,0
85710,5,600,20,350,29,30,33,1,6,9,10,2,0,0,35,11,0,0,1062,1
23228,71,13,2,18,6,1,0,2,2,0,3,8,0,0,55,10,1,2,40,0
44602,35,167,2,89,0,0,34,6,6,1,4,8,0,0,55,10,2,0,292,0
7500,94,0,2,3,4,1,5,1,0,0,3,6,0,0,37,11,0,0,15,0
38683,80,46,35,69,84,41,66,6,4,1,6,7,0,0,35,12,1,2,341,2
49514,61,88,39,78,58,13,93,2,6,1,4,7,0,0,49,11,1,2,369,0
57906,29,243,11,119,10,3,15,3,4,2,8,4,0,0,51,11,1,2,401,2
43456,0,275,11,68,25,7,7,3,5,1,8,5,0,0,58,11,1,2,393,0
19485,80,6,0,4,0,0,0,1,1,0,2,7,0,0,38,11,2,0,10,0
53172,54,121,62,90,68,20,125,3,2,3,8,3,0,0,46,11,1,2,486,2
30545,71,4,12,15,19,7,12,2,2,0,3,7,0,0,45,12,1,2,69,0
70123,27,1308,0,396,23,0,0,1,5,7,4,3,0,0,41,11,0,0,1727,1
62450,61,515,47,267,62,66,38,2,5,5,4,3,0,0,65,10,1,2,995,1
21675,55,4,0,16,17,4,4,3,4,0,3,7,0,0,48,10,1,2,45,0
42395,35,48,13,57,24,15,25,4,3,1,4,7,0,0,43,10,2,0,182,0
61346,34,562,58,168,43,16,142,1,5,7,10,3,0,0,46,11,1,2,989,1
80812,95,769,22,500,210,143,33,1,4,8,5,2,0,0,71,11,0,0,1677,1
42835,64,379,4,93,12,9,98,7,6,6,4,6,0,0,53,11,2,0,595,2
39922,30,29,12,59,19,1,36,2,3,0,4,8,0,0,41,11,1,2,156,0
86424,12,387,68,569,89,45,68,1,6,9,12,1,0,0,68,10,0,0,1226,1
17117,96,12,23,38,30,18,7,4,3,1,3,9,0,0,46,11,1,2,128,0
24762,16,6,10,12,3,15,40,3,3,1,2,8,0,1,52,10,1,2,86,0
35797,16,27,1,14,4,1,21,2,2,0,3,8,0,0,49,12,1,2,68,0
36627,78,9,1,5,0,0,1,1,0,0,3,5,0,0,49,11,2,0,16,0
51111,83,22,0,19,6,5,3,2,2,0,3,6,0,0,43,10,2,0,55,0
82072,67,889,55,685,168,92,129,1,3,2,13,1,0,0,54,11,0,0,2018,1
46231,87,189,2,55,0,5,12,4,6,1,4,9,0,0,71,12,3,0,263,0
42243,34,48,0,2,0,0,5,2,2,0,3,7,0,0,65,11,2,0,55,0
51195,46,230,14,156,82,24,58,8,9,2,5,8,0,0,62,11,2,0,564,2
68092,7,852,60,207,78,36,48,2,2,6,10,5,0,0,46,11,0,0,1281,1
31814,73,35,3,20,4,1,20,2,2,0,3,9,0,0,51,11,1,2,83,0
51390,54,205,20,47,23,2,56,6,5,2,5,5,0,0,59,12,2,0,353,2
76630,93,255,31,446,40,56,175,1,3,10,11,1,0,0,41,10,0,0,1003,1
26868,52,0,0,1,8,3,2,1,1,0,2,7,0,0,33,10,1,2,14,0
55260,81,825,8,53,11,0,242,2,8,10,5,6,0,0,52,12,1,2,1139,2
64090,8,316,58,161,76,51,135,1,6,9,4,5,0,1,68,11,1,2,797,1
78331,97,756,138,354,160,169,61,2,10,6,7,4,0,0,66,10,1,2,1638,1
37087,50,194,55,134,15,0,3,3,4,2,8,6,0,0,50,11,1,2,401,0
21846,38,7,17,18,6,10,26,4,4,0,3,8,0,0,38,11,1,2,84,0
81320,61,183,33,493,59,103,57,1,4,3,10,2,0,0,66,11,0,0,928,1
54137,46,171,0,11,0,1,20,2,4,1,4,6,0,0,54,11,1,2,203,0
66825,73,243,101,405,29,40,40,1,4,5,6,2,0,0,57,11,0,0,858,1
57100,19,181,21,69,39,3,96,1,3,3,6,3,0,0,51,11,0,0,409,2
58917,10,151,7,89,0,7,28,5,4,1,6,5,0,0,55,11,3,0,282,0
85072,94,494,92,391,194,11,241,1,3,4,10,0,0,0,47,10,0,0,1423,1
86429,10,464,28,873,29,18,37,0,7,4,7,2,0,1,63,11,0,4,1449,1
45684,37,5,1,5,10,0,7,1,1,0,2,7,0,0,53,11,1,2,28,0
47889,94,29,0,29,0,5,4,1,2,0,3,5,0,0,50,10,1,2,67,0
45921,23,102,9,49,24,3,12,1,2,1,6,4,0,0,38,10,0,0,199,0
78420,75,604,28,674,91,28,28,1,3,10,8,1,0,0,58,11,0,0,1453,1
75114,40,571,12,523,63,60,24,1,3,10,5,2,0,0,32,11,0,0,1253,1
52278,24,953,0,71,0,0,174,6,10,5,10,8,0,1,61,11,1,2,1198,2
35641,11,63,3,67,8,9,28,2,3,1,4,7,0,1,52,11,1,2,178,0
95529,29,770,29,890,250,27,24,1,7,3,7,3,0,1,30,12,0,4,1990,1
62820,51,398,61,265,138,61,53,1,3,4,6,1,0,0,70,11,0,0,976,1
73113,86,741,19,154,50,9,28,1,3,4,7,2,0,0,64,11,0,0,1001,1
42607,30,156,29,56,30,32,47,2,3,2,7,3,0,0,70,11,1,2,350,0
74637,73,960,64,464,146,0,16,1,6,9,9,3,0,0,70,11,0,0,1650,1
46015,25,38,0,2,0,0,6,1,1,0,3,7,0,0,69,10,2,0,46,0
72354,67,315,26,473,220,12,182,1,2,10,6,1,0,0,31,11,0,0,1228,1
39858,67,15,20,25,2,7,26,1,2,0,4,6,0,1,55,11,1,2,95,0
34469,58,19,6,20,0,5,12,3,1,1,4,4,0,0,76,10,2,0,62,0
83033,82,812,99,431,237,149,33,1,11,4,10,5,0,0,38,10,1,2,1761,1
24401,98,73,28,217,10,24,115,3,6,1,6,8,0,0,45,12,0,0,467,2
77583,93,372,23,384,250,12,108,1,4,5,9,2,0,0,46,10,0,0,1149,1
74116,53,871,111,704,145,55,166,1,4,4,10,2,0,0,42,11,0,0,2052,1
68397,6,760,80,466,17,13,80,1,6,9,5,3,0,0,48,11,1,2,1416,1
79632,42,471,0,510,99,21,12,1,6,4,9,2,0,0,50,10,0,0,1113,1
46107,78,31,9,27,16,9,33,1,1,1,4,3,0,0,35,10,1,2,125,0
64950,29,819,0,72,12,0,63,2,11,2,10,7,0,0,73,12,1,2,966,2
25443,82,1,4,3,8,9,7,1,1,0,3,8,0,0,35,12,1,2,32,0
32892,78,26,0,15,2,1,2,2,3,0,3,8,0,0,53,10,1,2,46,0
71796,54,354,21,311,167,75,32,1,9,3,4,4,0,0,53,11,0,0,960,1
67536,45,1253,0,447,23,71,35,3,11,5,11,8,0,0,54,11,1,2,1829,2
55239,59,371,17,238,23,24,106,3,7,5,11,5,0,0,53,11,1,2,779,2
60554,8,588,7,76,110,15,15,2,8,4,9,6,0,0,49,11,1,2,811,2
64831,51,480,86,249,75,86,144,8,6,3,5,6,0,0,72,11,2,0,1120,2
56067,51,517,12,54,16,6,120,2,7,4,7,5,0,0,62,11,1,2,725,2
82025,76,267,98,606,48,70,98,1,3,2,6,1,0,1,41,11,0,4,1187,1
94384,62,1111,24,790,160,45,172,0,5,8,5,2,0,1,71,11,0,4,2302,1
14906,86,7,7,14,7,16,15,3,2,1,3,7,0,0,38,12,0,0,66,0
51563,60,1166,0,48,0,0,36,1,4,4,10,8,0,0,37,12,0,0,1250,2
57937,56,261,42,144,55,48,133,3,4,4,9,3,0,0,42,10,1,2,683,2
68274,83,135,25,51,23,25,46,2,4,2,5,3,0,0,45,11,2,0,305,0
39771,92,6,2,18,2,8,14,1,2,0,3,4,0,0,47,11,1,2,50,0
67893,31,711,28,142,49,18,47,2,3,2,9,8,0,0,49,12,1,2,995,2
27922,80,11,0,13,2,4,11,1,2,0,3,4,0,0,45,10,1,2,41,0
52190,39,42,0,17,0,0,18,3,2,1,3,5,0,0,48,10,2,0,77,0
44051,20,79,7,58,6,3,18,4,3,1,4,6,0,1,51,11,2,4,171,0
42767,53,20,6,43,19,5,38,1,3,1,2,8,0,0,53,11,2,0,131,0
46106,84,30,0,8,2,0,14,1,1,1,2,6,0,0,48,10,2,0,54,0
16927,50,20,2,23,3,1,4,5,3,0,4,8,0,0,48,11,2,0,53,0
59754,96,115,27,44,4,146,139,3,5,2,6,5,0,1,59,12,1,2,475,2
53700,94,263,5,233,69,41,83,4,5,5,8,5,0,0,72,12,1,2,694,2
59041,25,69,2,15,2,2,6,2,2,0,4,5,0,0,51,10,2,0,96,0
54237,48,267,3,30,4,0,57,4,5,2,5,6,0,0,67,11,1,2,361,2
70647,65,561,85,171,25,123,114,2,4,7,13,2,0,0,57,12,1,2,1079,1
52597,69,492,0,37,7,0,42,3,6,3,8,5,0,0,62,10,1,2,578,2
41021,12,14,7,9,6,16,12,2,2,0,3,6,0,1,55,12,1,2,64,0
40233,84,80,4,46,0,17,2,5,2,1,5,6,0,0,49,11,1,2,149,0
50183,47,97,12,84,13,10,15,7,3,1,6,5,0,0,44,10,2,0,231,0
54753,87,197,107,227,7,59,131,3,5,2,11,4,0,0,65,11,1,2,728,2
92955,35,693,21,925,31,24,84,1,6,7,9,2,0,1,51,11,0,4,1778,1
33471,47,43,2,27,0,9,12,3,3,0,4,7,0,0,51,12,1,2,93,0
34596,48,14,0,2,0,0,7,1,1,0,2,8,0,1,50,11,1,2,23,0
44010,46,186,36,234,86,72,48,6,10,2,6,9,0,0,44,12,1,2,662,2
84219,27,434,137,400,45,137,45,1,3,4,10,1,0,0,36,10,0,0,1198,1
40706,37,59,0,11,4,2,5,4,3,0,4,7,0,0,56,11,3,0,81,0
15716,8,16,5,30,8,7,26,3,3,0,4,8,1,0,36,12,1,3,92,0
59052,29,230,35,75,63,57,31,3,7,1,7,5,0,0,65,11,1,2,491,2
80573,85,829,138,430,60,92,15,1,4,6,13,2,0,0,53,12,0,0,1564,1
83715,2,318,8,407,150,35,8,1,2,8,13,0,0,0,62,10,0,0,926,1
82576,66,1206,55,445,168,18,18,1,2,4,12,1,0,0,65,12,0,0,1910,1
35704,54,30,9,12,2,11,30,3,2,0,4,4,0,0,72,10,2,0,94,0
53103,70,729,17,133,11,0,195,5,10,6,7,7,0,0,70,11,1,2,1085,2
46779,55,12,1,3,0,0,7,1,0,1,2,4,0,0,64,11,2,0,23,0
4861,20,2,1,1,1,0,1,0,0,0,0,14,0,0,59,10,0,0,6,0
33462,78,22,3,18,0,0,11,1,2,0,3,7,0,0,45,11,1,2,54,0
80763,17,674,168,108,192,42,231,1,5,11,6,3,0,1,74,11,0,4,1415,1
65352,43,284,3,84,4,7,23,2,4,2,8,4,0,0,50,11,1,2,405,0
82170,13,1023,93,651,49,55,37,1,5,6,7,2,0,0,46,11,0,0,1908,1
75759,46,1394,22,708,89,91,182,1,9,7,9,5,0,1,55,11,0,4,2486,1
79689,65,311,26,640,180,37,121,1,4,9,13,2,0,0,48,11,0,0,1315,1
35340,1,27,0,12,0,1,5,2,2,0,3,5,0,0,68,10,2,0,45,0
85683,6,1296,17,311,45,69,51,1,2,4,10,1,0,1,70,10,0,4,1789,1
24884,32,3,6,7,0,0,3,1,0,0,3,7,0,0,52,12,1,2,19,0
42021,34,393,5,136,7,5,27,5,10,1,6,9,0,0,43,12,1,2,573,2
64449,70,218,63,282,137,35,70,4,5,3,12,4,0,0,35,10,1,2,805,1
64587,49,66,0,16,0,6,20,2,1,1,4,3,0,0,70,10,2,0,108,0
75437,25,795,0,545,95,58,0,1,8,4,10,6,0,0,46,11,0,0,1493,1
52845,7,384,25,292,130,41,64,3,8,8,6,6,0,0,51,11,1,2,936,2
46086,34,244,8,32,7,2,50,4,3,1,8,4,0,0,68,11,1,2,343,2
78028,38,158,19,288,25,0,38,1,6,4,9,7,0,1,68,12,1,2,528,2
95169,1,1285,21,449,106,20,20,1,4,3,4,1,0,1,37,11,0,4,1901,1
